lable,review_text
0.0,ren bu nhin
0.0,sáng tạo
0.0,hen
1.0,ngaif ngu
1.0,sũa
0.0,cãi thầy vl
0.0,cải thầy
0.0,cứ cãi thôi cứ cãi thôi
1.0,ngu như bò hên vc
0.0,ủa
0.0,m cái thầy
0.0,m cai
0.0,hên quá
0.0,ủa ủa
0.0,thích
0.0,ủa
0.0,ua
0.0,cãi thầy không
0.0,em xl
1.0,mỏ l
0.0,cãi cãi
0.0,w nộ đ ngon hơn à a ba
0.0,cồng kềnh
0.0,ren nam
0.0,hahaha
0.0,khó chịu
0.0,nghịch tử
0.0,fc phản thầy
0.0,xém chết
0.0,mày dám cãi thầy
0.0,mấy dại
1.0,zả zô cái mỏ lz
0.0,hahahahq
1.0,vả vô mỏ
1.0,mỏ cãi
1.0,dả vô cái mỏ lol của em
1.0,em ngu em cai ngai
1.0,cái mỏ lol
1.0,mỏ cãi
0.0,sang tạo ngô
0.0,đại yijin
0.0,mỏ
0.0,tiểu yijin
0.0,cãi chày vl
1.0,em láo vkl trung à
0.0,cãi thầy không
0.0,mày cãi thầy
0.0,chửi quá chửi
0.0,cãi thầy chơi mình
0.0,hai vl
0.0,hổn
0.0,dạt còn phân
0.0,tiểu yin
1.0,mỏ hỗn
0.0,đệ yiyin
0.0,fc phản thầy
1.0,hs loz
0.0,tội
0.0,mỏ l o
0.0,hạ cái tôi xuống
0.0,tiểu yijin
0.0,mày yijin
1.0,dả cái mỏ lon
0.0,mỏ lol
0.0,học sinh ma rồi
0.0,dac chet me no
0.0,mõ cải
0.0,học mà cãi
0.0,lùm mía
0.0,cãi thầy vl
0.0,bajin
1.0,mỏ lozzz
0.0,hâhhhaa
0.0,mất dại à
1.0,hs lol
0.0,mầy cãi
1.0,mỏ l
0.0,mo lon
0.0,m cãi thầy á
0.0,cãi mãi thành ra cứ ngu mãi
0.0,máhnay thầy tôi pơhair đi học bổ túc cơ
0.0,h hiểu yijin học ai rồi
0.0,y chang yiyin
0.0,học trò yếu
1.0,má nó hài
0.0,hahahahahahaha
0.0,kích khỏi lớp vội
0.0,bajin
0.0,yin
0.0,fc phản thầy phan tấn trung
0.0,cười mệt vl
0.0,tiểu yijin cãi nữa
0.0,hs kém
0.0,hello mn
0.0,học sinh trung bình
0.0,k thầy do m lam nen
0.0,picasso phan
1.0,tính cc m ngu
0.0,e e e cc
0.0,hay z
0.0,e hay qua
0.0,cái tôi abe lớn lắm k nói đc đâu
0.0,yi
0.0,giải thích nên phường
0.0,hài quá ae ơi
0.0,trung a man à cãiiiii
0.0,hay quá
0.0,r fl
0.0,fl chi
0.0,hay qua
0.0,combo thần
0.0,r r
0.0,rap chậm thôi
0.0,ừ ha
0.0,rồi flash làm gì
0.0,dở
0.0,chậm
0.0,m lì
0.0,gà ko biết chơi cá sấu
0.0,nó vẽ
1.0,em ngu chớ
0.0,hhhhh
0.0,ghê vc
0.0,m non
0.0,già r
0.0,khó chịu tiếng anh thietetj
0.0,ngô
0.0,ờ ha
0.0,bất trị
0.0,bam cai r trc chu
0.0,ngài về căng z
1.0,nguu ma con cai
1.0,v e k dở mà là e ngu
0.0,đấp bô diu
0.0,ờ ha ờ ha
0.0,ateo
0.0,w rồi r
0.0,lỗi nhiều luôn
0.0,hahhaha
0.0,alabatrap
0.0,vl giận p
0.0,khoan
0.0,bo xì
0.0,ngài
0.0,vlbỏ luôn
0.0,alaba trap
0.0,cười vl
0.0,em lì vc
0.0,ngài vẽ gắt z
0.0,abe trp
0.0,m bớt cãi thầy đi
0.0,bo xi
0.0,abe trap
0.0,dừng khoảng chừng là p
0.0,lai abe trap
0.0,nấc
0.0,ghe z
0.0,alaba gà
0.0,cá sấu mid khỏe quá
0.0,phải nghe lời ngài
0.0,em dừng kh
0.0,bé khoẻ bé ngoan
0.0,dừng lại khoảng s
0.0,hề vl
1.0,bes khoe be ngu
0.0,dừng khoảng chừng là nhịp
0.0,em phai ngoan
0.0,mất cái gì
0.0,phiếu bé ngoan
0.0,lacoste phan
0.0,cây hài fnc ren
1.0,clear chứ clean cái éo gì
0.0,clear mà lại bảo clean
0.0,max i
1.0,clm má cười ỉa
0.0,max i
0.0,gì
0.0,cơ động
0.0,max ia
0.0,cơ lọng
1.0,max gì max ngu
0.0,cơ lọn
0.0,co long
0.0,cơ động
0.0,phải là dạ thưa ngài
0.0,fnc hợp tác với g căng quá
1.0,xàm l chúa
0.0,nhìn tù
1.0,max ngu đi
0.0,blit rách
1.0,cưa lòn
0.0,blit chỉ max w
0.0,blit tù
0.0,xoas lit thoi
0.0,ko có kĩ năng
0.0,kĩ năng ko có
0.0,cơ lọon
0.0,ayza
0.0,ngoo vcc
0.0,q hụt
0.0,ai da
0.0,má lee hay
0.0,ls ge v
0.0,kĩ năng k có lên giảm thời gian cho nhiều kĩ năng
0.0,cầm chinh phuc là ngon r
0.0,lại cãi
0.0,blitz rách mà được riot cho xâm nhập liên minh
0.0,thầy khóc
0.0,ngài ren hay
0.0,nằm trong khám lớn cơm bữa ngày hai lần nèlấy nước bà lấy cơm
0.0,cãit thầy kông
1.0,vl bán
0.0,đúp bu diu
0.0,sepp ngu
0.0,cãi thầy tạo content à
0.0,lolcjfavgd
0.0,móc diệt hải sản
0.0,thầy bất lực
0.0,móc câu hải sản
0.0,gây war kìa mod ban thui
0.0,cãi thầy content ak
1.0,xoa me cai blitz di
0.0,cãi quài
1.0,móc lol
0.0,k có kĩ năng thì full tank giùm
0.0,thầy bù nhìn rồi
0.0,dạy xong ca này thầy nghề
0.0,lên cái móc cu á thầy
1.0,cãi cc
0.0,móc thì đc
1.0,móc lol em
0.0,chơi game ko giao tiếp với team
0.0,blitz tui vẫn xài nè sao rác
0.0,vậy mà đòi leo cao thủ
0.0,tính đi
0.0,abe cứ lao lên v
0.0,game gia đình
0.0,game gia đinh
0.0,ngô vkl
0.0,w creep
0.0,ngài hài vl
0.0,bảo thủ lắm ngài ơii
0.0,xkieu
0.0,học sinh aba hơi kì nha
0.0,ngô học
0.0,nó mất tốc biến còn m thì mất mạng
0.0,chơi game ko chịu time spell
0.0,gà nhưng thích đánh cary
0.0,đà nẵng dịch r thầy
0.0,w trúng mà crep đâu
0.0,đnhs
1.0,trò này ngu quá
0.0,vcl team
0.0,lee ác vl
0.0,combat lck
0.0,lee tiktok
0.0,lee què
0.0,vl quẩy ác
0.0,td
0.0,dạng háng vương
0.0,team đánh
0.0,lee đánh vl
0.0,hết thời
0.0,hà nội dịch c
0.0,tác dụng
0.0,d
0.0,trò này mới tân binh d
0.0,nó đánh chiến
0.0,sao t chi nghe tiêng ma không thây hinh thê mn
0.0,chơi game háng
0.0,dạy thầy
0.0,thôi qa sena xem tí xíu nha thầy ba xíu e quay lại
0.0,guest_ f di
0.0,ăn nấc trụ nói đại đi
0.0,còn đòi dạy cả thầy
0.0,xd
0.0,em ia thay hot
1.0,em ỉa thầy hốt
0.0,e ia thay hot
1.0,má nó dơ
0.0,má hài
0.0,kiêmhiêp ak
1.0,e ỉa thày hốt
0.0,ngài bá dơ vl
0.0,thien dai
0.0,ren hài vl
0.0,đc
0.0,duma hài
0.0,hấp tinh đại pháp
1.0,quỳ hoa bảo điển phải cắt cu mới học được mà
0.0,có niềm tin
0.0,mai đc nghỉ rồi
0.0,ngài ren
0.0,ngài ác vl
0.0,fnc ren
0.0,gô tu bệt
0.0,ok lord ren
0.0,mai được nghỉ nên nay nhiều view quá
1.0,tiếng anh như cc khó nghe vcl
0.0,ngài bắn ác
0.0,mai đc nghỉ nên nhiều view quá
0.0,ngài ren nói z mệt k ta
0.0,mỗi lần ngài ren chs vs chú là vui vcl
0.0,mai ngày gì mà nghỉ
0.0,houtarou oreki
0.0,có vờ
0.0,hung với thầy
0.0,học trò ba
0.0,đông ua ry
0.0,ý nó là nghỉ dịch đấy
0.0,hs hà nội mai nghỉ dịch rồi thầy em buồn quá sắp thi cử thpt đến nơi rồi
0.0,ccgv
0.0,hayyyyyyy
0.0,còn ai vẫn đang thi không
0.0,hay z duma
0.0,lê gắt
0.0,dịch dến đà nẵng rồi mọi người ạ học sinh học ol hết
0.0,gat
1.0,ghẻ z
0.0,ghê vl
0.0,ghe qa
0.0,gke quá
0.0,ge z
0.0,rakan làm hết
0.0,hay qua chet het team luon
0.0,hay chưa
0.0,ghê vcl
0.0,ghê
0.0,gk
0.0,dame đâu
0.0,ghê qué
0.0,ghê quá
0.0,lee lamhet
0.0,ghê
0.0,quá ghê luôn
0.0,chết hết
0.0,ghehe
0.0,làm màu
0.0,gê
1.0,ghê vcccccc
0.0,hay úa
0.0,ghhe quá trời
0.0,vs mà abe
0.0,nhây
0.0,hay chỗ nào
0.0,mà k có dame
0.0,hay qua chêt hêt team r
0.0,hay quá chời
0.0,ghê chưa ghê chưa đổi
0.0,hay quá trời
0.0,ghe
0.0,ghê chưa
0.0,thằng lee
0.0,leee sut
0.0,ghee qua ghe qua
0.0,quá gk luôn
0.0,ge qua troi luon
0.0,gê đó trò
0.0,gkeeeee
1.0,tai em ngu
0.0,đòn trong đòn
0.0,ghê quá chết all
0.0,gke chưa gke chưa
0.0,tỉnh vl
0.0,làm màu
0.0,em ghê đó v
1.0,cười ỉa clm
0.0,ghê thiec
0.0,hay quá chết hết team r
0.0,chiến
0.0,ghê v chết hết team luôn
0.0,dạng háng
0.0,len giay
0.0,tư duy háng
0.0,đ lên giày
0.0,tư duy
0.0,giày
0.0,giày đâu
0.0,giày
0.0,giay thyuy
0.0,thầy dạy
0.0,làm dell gì có tư duy
0.0,ren
0.0,rakan hay vl
0.0,máđi với dianna lên giáp gai
0.0,giày đâu thầy
0.0,mật danh cá sấu lột da
0.0,kiaaaa
0.0,nghe thầy
0.0,rồi xong
1.0,ngu rồi
0.0,giay chua len
0.0,fl
0.0,tele vc
0.0,ko ai chết
0.0,thầy có thầy this thầy that
0.0,tele
0.0,lên cái giáp cho ngta đập
0.0,tele
0.0,trụ ko tele
0.0,tư duy
0.0,chỉ chơi game à
0.0,reong tru eo tele
0.0,ngài thấy em ghê chưa
1.0,clm flash
1.0,do m ngu
0.0,trụ không tele ông già
0.0,tư duy đỉnh cao
0.0,tele xa vkl
0.0,tamke bị thiên hạ đánh kia
1.0,tele đã trễ còn ngu
0.0,thày ren blit
0.0,thầy dậy mà vẫn đc
0.0,đổ thừa
0.0,lolfcsqvqb
0.0,già
0.0,trời ơi
0.0,trò lz
0.0,e e số
1.0,ngu mà cãi thầy ko
0.0,đánh dở thiệt
0.0,nghe thày đi
1.0,ủa cc
1.0,diễn cái cc
0.0,kkkk
0.0,diễn phan
1.0,hay cc
0.0,ủa
0.0,vs thầy
0.0,hay vl
0.0,ee còn m e e về
0.0,hay vl
0.0,lag
1.0,hay hay cl
0.0,đánh hay chết á
0.0,f vân bi
0.0,nay giờ tưởng xanh
1.0,diễn cc
0.0,kkkkkkk
0.0,tưởng ai ngờ
0.0,diễn a
1.0,hoảng hốt clg
0.0,r giữ kda chỉ
0.0,tưởng
0.0,hay chết thì có
1.0,co cc chứ hay
0.0,ngài ren tếu vl
0.0,nãy h tưởng đánh như faker à
1.0,lz lee
0.0,tgtny
0.0,lee hay
0.0,nãy giờ có team e đánh thôi game đ nào chả vậy hả em
0.0,td
0.0,hay nhưng mak là hay chết
1.0,yêu vcl
0.0,loạn
1.0,nhìn nó đần
1.0,skill ngu vc
0.0,lolfzasz
0.0,đó
1.0,non vc
1.0,gà vc
0.0,đó
1.0,skill ngu vkl
0.0,tac dung
1.0,đánh gà vl
1.0,ngu vcll
0.0,đó đó xong
1.0,combo cc gi z
1.0,q ngu vcl
1.0,ngu vcc w sớm th sylas là win r
0.0,len chi
0.0,sa lit
0.0,kĩ năng wtf
0.0,cùi quá anh trung
0.0,cãi
1.0,em ngu
0.0,e
0.0,chưa đủ nộ q
0.0,chậm cái hand
1.0,phế vl
0.0,yijin à
0.0,r sớm lấy nộ
0.0,team gánh ko nổi
1.0,bảo thủ vl
0.0,tác dụng
0.0,kĩ năng
0.0,cãi ko
0.0,vl fl r
1.0,má non vc luôn
0.0,out trình
0.0,sao đ w sylas
0.0,mười ngài ren cũing không dạy nổi
0.0,chơi game vậy đòi leo cao thủ
1.0,lỗi cc
1.0,ngu còn cãi
0.0,may cai thay hoai
1.0,ngu mà cãi
0.0,chưa đủ nộ q có hồi máu đâu
0.0,non cais hand
0.0,u dont listening to me
1.0,ta vcl
1.0,in lịt binh vcl
0.0,you dont listen to meeee
1.0,sa lit la cai cc j
0.0,đắp bờ u you dont listen to me
0.0,gà sao mà gà
0.0,đổi
0.0,thuê coach r cãi
0.0,m cãi thầy
0.0,toàn cãi
0.0,đon lít sơn tu mi
0.0,giáo án chơi như k chơi
0.0,con này con thằng lằn chứ cá sấu j
0.0,m bướng
0.0,aba có nghe ngài ren nói ko
1.0,ngu toàn cố chấp
0.0,rồi
0.0,m cai
0.0,nói thì k nghe cứ cãi thầy
0.0,toàn cãi thầy
0.0,lỗ tai trâu
0.0,má cãi thầy không
0.0,giáo án đánh
0.0,thầy hay mà trò khó dạy quá
0.0,lf vl
1.0,ngu còm cãi kc là đúng
0.0,lại cãi thầy
0.0,hạ cái tui xún
0.0,lỗ tay cây
1.0,lz trò hư đốn
0.0,tank lại ai
0.0,may cai thây
0.0,cá sấu lên bờ
0.0,sư tổ dạy thầy giáo
1.0,thầy hay mà trò ngu
0.0,phế lên dame xanh lên tank học trò sofm gì kì vậy
0.0,em muốn lên gì em lên i
1.0,trò ngu quá thì thầy cũng bó tay
0.0,giáp gai cho ngta đập
0.0,du đông lít xân tu mi
0.0,dạy đt
0.0,toàn w ko nộ
0.0,núi cao còn có núi cao hơn ngày xưa chưa biết ren tôi cứ nghĩ thiên hạ chỉ có thầy ba xin rút học bạ
0.0,ok hoàng tử kim loại
0.0,a trung kim loại
0.0,trung kim loại
0.0,cứu ngài
0.0,hoang tư kim loai
0.0,hoàng tử kim loại
0.0,tác hại của việc đơm thầy
0.0,view qua het ngai r
0.0,ve chai
0.0,day
0.0,anh trung kim loại
0.0,giáp gai để sp cho team
0.0,thầy trò dảk vl
0.0,oke nuôn
0.0,trung metal
0.0,đưa đầu cho ngta đánh
0.0,đẩy
1.0,ồn vl
0.0,trung ve chai
0.0,nghe nó khó chịu
0.0,hoàng tử bazơ
0.0,trung sắt vụn
0.0,ông hoàng ve chai
0.0,đẩy đi đẩy đi
0.0,dầu nhớ v
0.0,ông hoàng cãi thầy
0.0,ngài ren aba
0.0,bên nó ap ko giáp gai nó đánh sml
0.0,đánh kệ tụi nó
0.0,uy tin vl
0.0,picasso
0.0,vs
0.0,thua ngài
1.0,thầy ba ngu vcl
0.0,nhờ em đó
0.0,vs kêu win
0.0,ông vô cb có ý nghĩa gì
0.0,cãi qaif
0.0,m cai thay
0.0,cãi nữa
0.0,tieu kidz chuyên gia phản thầy
0.0,móc tới
0.0,m lại cãi
0.0,m lỳ
0.0,do phế
0.0,đẩy áp lực bot đê
1.0,thầy ngu
1.0,yếu vcl
0.0,s đ stun
0.0,phế
0.0,đó đó
0.0,combo
0.0,nên chết đúng r
0.0,w au
0.0,bấm linh tinh
0.0,w ai v
0.0,móc hay uqas
0.0,dan vl
0.0,sa o l
0.0,né
1.0,gà vc _
0.0,yếu hơn cả so
0.0,ren tramcam
1.0,xao cho xạo chó
1.0,phế vcl
0.0,ko tac dung
0.0,q trước mẹ w rồi
1.0,combo phèn vl
0.0,giáo án mới nữa
1.0,w ngu mà nói chưa kịp
1.0,phế như chó
0.0,con ca đô chơi
1.0,clm còn thua cả sp
0.0,dan
1.0,như con chó rách
0.0,cổ vũ
0.0,nó rút trc rồi mà
0.0,cổ vũ
0.0,phê
0.0,cổ vũ nó
0.0,w sylas
0.0,cỗ vũ
0.0,w ngu
0.0,cổ vũ nó
0.0,lại cổ vũ
0.0,ba ronv
0.0,đội trưởng đội cỗ vũ
0.0,thua ngàii
0.0,rong
0.0,vl cổ vũ
0.0,cổ vũ nó v
0.0,ca xâu nhưa
0.0,cỗ vũ nó ác
0.0,feed to win
0.0,cổ vũ ác
1.0,gông cc dạng cái háng ra
0.0,tốt
0.0,ba gông
0.0,gong
0.0,cỗ vũ
0.0,lacoste
0.0,lại giáo án dạng háng mới à anh em
0.0,gô cha
1.0,con cá sấu ngu vcl
0.0,cỗ vũ nó
0.0,tư duy hay
0.0,lai cai
0.0,tính đường thua
0.0,mất con
0.0,ai đợi công văn nghĩ k
0.0,trung lacoste
0.0,cá sấu đồ chơi
0.0,lee hay qua
0.0,team hay qua
0.0,má chậm cái tay
0.0,leesin ganh còng lưng
0.0,con này thằn lằn chứ cá sấu gì
0.0,ngài chửi ác
0.0,mỏ lolo
0.0,cãi vl
0.0,chà đường
0.0,caixiiiiiiiiiiiiiiiiiiiiiiii vcl
0.0,cãi
0.0,mày lì
0.0,hahahaha
1.0,mỏ lz
1.0,lz má ngu vẫn cãi d
0.0,ghê zậy
0.0,ahhaa
1.0,ghe vc
0.0,cãi ngài núi đè
0.0,tinh tế vậy
0.0,hơn
0.0,gheeeeeeee
0.0,ghê v
0.0,combo lỗi
0.0,ww v
0.0,đột biến
0.0,hayy
0.0,reset tiền
1.0,ông ren chửi ác vkl
0.0,ohhhhhhh
0.0,combo người già
0.0,ác vl
0.0,độ
0.0,combo ko đủ w
0.0,mặc rô
0.0,chì team
0.0,m lao
0.0,phá
0.0,hiện hìnhh
0.0,đi cái đường bóp team
0.0,reset tiền
1.0,chà cái mỏ nó
0.0,em mạc rô ác quá
0.0,mỏ lật lọng
0.0,keo sp chet r
1.0,ngu
0.0,láo nháo nè
0.0,bóp team luôn
0.0,mất hết baron
0.0,macro
1.0,em ngu v l
0.0,thua luôn
0.0,báo đời báo đốm
0.0,trở lại như cũ
0.0,nó cho reset tiền thôi v
0.0,deo hieu luon
0.0,tác dụng bóp team k
0.0,mất rồng
0.0,đc pha
0.0,ngu conf caix thaayf chasn v
0.0,lại ngu r
1.0,thua mẹ ngược
1.0,ngu thì đừng biểu diễn
0.0,hại vl
0.0,rest tien
0.0,cái tôi quá lớn
0.0,phá game
0.0,em đánh mất lợi thế của team luôn
1.0,đánh pha ngu vl
1.0,đần vl
0.0,lolfzasz
0.0,đổi lại mạng
0.0,rồi
0.0,có bùa baron đi bắt lẻ xong chết
0.0,tương minh
0.0,keo thang chet luon
0.0,rồi m vô đó chi
0.0,ừm
0.0,người làm chó phá
0.0,phá vl
0.0,lời rồi v
0.0,keo team di xuong la day chu dau
0.0,hại team luôn
0.0,team ganh sao duoc
0.0,troll game r
0.0,phas hoaij vl
0.0,chan that su
0.0,phá game k
0.0,m ao
0.0,thầy buồn
0.0,tai trâu
0.0,chuyển bàn thắng thành cơ hội
0.0,cầm cái đùm trứng ngài bóp quá
0.0,lại cãi nữa
0.0,lát thấy ngài tắt mic thì tự hiểu
0.0,cai nua
0.0,ăn con ad chết
0.0,có unti đâu
0.0,haizzzz
0.0,xa vậy
0.0,team gánh
1.0,trò già ngu mà còn cãi
0.0,tele coated
0.0,ăn r xong e phá hết r
1.0,chết ngu cười
0.0,m cãi quài
0.0,cãi hoài cái tôi mày quá lớn chừng nào mới thoát kim cương
0.0,tele rồi chi
1.0,clmmmmmm mất tele
0.0,mat cai tele
0.0,nice
0.0,ks
0.0,rs tiền
1.0,nhục chưa
0.0,feb
0.0,team k cần mình
0.0,team ko cần mình
0.0,team ko cần
1.0,nhục chưa
0.0,ko vut bo cia toi
1.0,nhục
0.0,con mắt baroi
0.0,ngài nói câu tự ái thế
1.0,nhục quáteam ko cần
0.0,ma toàn cãi thầy
0.0,đánh láo vqof
0.0,thua
1.0,làm lz gì z
1.0,yếu vl
0.0,bốc hơi
0.0,k làm đc gì mà thể hiện
0.0,có tác dụng
0.0,ko tác dụng
0.0,để chi
0.0,m yếu
1.0,phế thật sự
0.0,hại team
0.0,ma no lag ko hien comentn len
1.0,trụ ko đánh đứng làm cc gì vậy
1.0,gà vcl
1.0,di chuyển như cc
0.0,lao dô chi
0.0,út luôn
0.0,nhấp nhấp để chi
0.0,trung đánh gà vch
0.0,q đâuu
0.0,kêu cover đừng lao vào e thẳng vào luôn
0.0,bao nhiêu lợi thế em đánh mất hết
0.0,con thằn lằn
0.0,em lên cái háng thì thắng
0.0,m xinloi
1.0,m phế vật
0.0,lên cái chùy hấp huyết đi
0.0,xử lý khó hiểu thật luôn ấy
0.0,biet choi ca sau dung cach hem
0.0,tác duhng
0.0,xin loi
0.0,đã bảo đừng vào r
0.0,m caiz thầy
0.0,lẹ lên
0.0,phot sena httpswwwfacebookcomphotophpfbidsetptype
0.0,may xin loi
0.0,tuoi ruoi
1.0,phế vật v
0.0,đứng cao vl
0.0,le
0.0,tuổi gưỡi
1.0,phế thì bớt bớt làm mấy pha vậy đi hại team vc
0.0,mày cãi thầy
0.0,nhấp nhấp để chi ai coi
0.0,xin lỗi đi
0.0,mau lên
0.0,mày xin lỗi
0.0,lẹ mài
0.0,núi đè
0.0,phế quá anh trung
1.0,nó chạy lên tank trụ clmn ngu
0.0,còn j nữa
1.0,cãi thầy cc
0.0,t rưỡi
0.0,lẹ lơnnnn
1.0,nhanh cmm
0.0,nói nhanh
0.0,lẹ
0.0,lẹ anh trung
0.0,leee
0.0,đánh với ai vậy ae
0.0,xin loi di e
0.0,cãi lại cãi
0.0,lệ
0.0,lẹ không khóc
0.0,lẹ đi
0.0,lẹ mày
1.0,m nhục
0.0,nahnh đi
0.0,không một tác dụng
0.0,nhanh
0.0,may hôn
0.0,rõ ràng bảo cover lại lao vào
0.0,đuổi học
0.0,anh trung xin lỗi lẹ
1.0,m ngu mà lỳ còn cãi
1.0,xl đi cãi thầy cc
0.0,thôi thôi lẹ đi
0.0,cô vơ thôi là dc rồi
0.0,nhanh lẹ lên mày đánh trống lảng
0.0,em phan tấn trung
0.0,nhanh cái mồm lên
0.0,xin lỗi
0.0,lẹ m
0.0,mày xin lỗi
0.0,lẹ kìa
1.0,nhanh len thang lol dc mmm mày
0.0,m hôn
0.0,cái tôi lớn quá
0.0,tuổi rưỡi
0.0,tuổi rưỡi
1.0,ngu thì bớt biểu diễn trò cãi thầy
1.0,cãi thầy là trò ngu
1.0,mày hỗn
1.0,cai lol ma cuoi iã
0.0,đầu cần m lên
0.0,lẹ đi kìa
0.0,mỗi người cuộc sống
0.0,cười ẻ
0.0,láo vào
0.0,sai từ đầu game
0.0,cái tôi cao quá dạy kh chịu nghe
0.0,vẫn không chịu xin lỗi
0.0,hello thầy
0.0,đúng rồi
0.0,ai cần m đâu
1.0,cãi cc dekk dạy nữa
1.0,ngu vẫn cãi
0.0,thầy nói sao thì nghe vậy đi
0.0,k có r dí nó nó chém cho nè
0.0,cãi hả mày
0.0,để chi vvv
1.0,clm ngáo vl
0.0,m cãu thầy
0.0,đánh khùng hoài
0.0,sai còn cãi cố
0.0,danh thang gan nhat
0.0,tiêu yijinn
0.0,cái tôi cao quá nên hạng đúng rồi
0.0,để chia
0.0,ụ
1.0,ngon cl
0.0,mày cãi
0.0,xin lỗi viewer đi
0.0,éo nghe thầy
0.0,nos u em
0.0,cãi cúc
0.0,vẵn cãi
0.0,m cai nưa
0.0,bố yijin
0.0,m trách thầy
0.0,lại cãi ngài
0.0,tiêu yijinn cai ca thê giơi
0.0,cãi tới lun
1.0,ngu mà thích nhấp nhấp
0.0,lỗi ngài
0.0,cái tôi quá lớn
0.0,nó vẫn cãi thầy
0.0,cãi quài ta
0.0,vẫn cãi
0.0,team nó toàn ap lên giáp gai
0.0,vẫn chưa xin lỗi
0.0,cãi cả thế giới
0.0,lỗi ngài r
0.0,đánh như vàng
0.0,đánh cá séo như à mà thôi
0.0,nghe nó tự hào nhờ
1.0,vc lỳ như chó
0.0,ae ơi qua hóng phốt sena
0.0,nghe thầy
0.0,giỏi
0.0,khác liền
0.0,này đầu còn trâu hơn zeros
0.0,ire clac
0.0,niceeeeee
0.0,đó đâu cần lao lên đâu
0.0,ngài rennnnnnnnn
0.0,thay chua
0.0,gg
0.0,nghe lời thầy có khác
0.0,đó khác bọt liền
0.0,rồi sao
0.0,nghe ngài
0.0,ire nó làm hết
0.0,ngài ren macro hết
0.0,m cãi đi mcai đi
0.0,ỉre hay
0.0,nghe thầy cái khác bọt
0.0,nghe lời có thấy khác ko
1.0,m cãi nữa đi
0.0,miccccccccc
0.0,nghe thầy thấy sự khác biệt liền chưa
0.0,ire hay dã man
0.0,ngài ren vạn tuế
0.0,ngài ren
0.0,tac dung dau
0.0,m giỏi
0.0,nghe thầy là đúng
0.0,thấy nó khác ko
0.0,đấy nghe thầy đi
0.0,rồi team gánh
0.0,thầy làm hết
0.0,nghe lời ròi đó
0.0,háng vương
0.0,team ganh vcl
0.0,ire lam het
1.0,trò nngu
1.0,mày cãi nữa đi v
0.0,xin lỗi thầy ngay
0.0,m cãi thầy nx đi
0.0,nghe lời thầy đi
0.0,nghe lời là oke liền
0.0,người có cup nó khác
0.0,sgb rennnnnnnn
0.0,thầy lóng
0.0,cá sấu đánh cover
0.0,alo thưa ngài
0.0,ire thần
0.0,vẫn chưa xin lỗi luôn
0.0,khác biệt
0.0,ire hay vcl
0.0,khác pọt hẳn
1.0,làm cc gì v
0.0,nghe thầy win luôn
0.0,mày xin lỗi thầy đi
0.0,khác hẳn
0.0,đánh cover cái win luôn vl
0.0,ac
0.0,top lam het roi
0.0,bấm phim để thưa ngài
0.0,ire pha fl r hay thế
0.0,nghe lời thì nãy giờ đâu khó đến v
0.0,cai
0.0,khác thật
0.0,cai toi qua lon
0.0,xin lỗi đê
0.0,nghe thầy từ đầu phải khôn k
0.0,nghe thầy đưng k
0.0,vẫn thắng
0.0,ire lam het r
0.0,xin lỗi đêiii
0.0,chuẩn
0.0,xin lỗi viewer
0.0,xin lỗi mài
0.0,hoang tu kim loai
0.0,xin lôi chưa
0.0,ha cai toi xuong
1.0,danh thi ngu
0.0,xin loi de
0.0,hang vương
0.0,ngài làm hết
0.0,ren quá ác
0.0,tac dung
0.0,asdsad
0.0,team gánh vc
0.0,ire làm hết
1.0,ire gánh tụt lz
0.0,lao vào
1.0,bị ngu
0.0,dung cover team no tu lao zo ma
0.0,cover win luôn
0.0,xin loi viewer
1.0,ngu xong quạo clgt
0.0,xin lỗi đi bạn
0.0,xanh
0.0,xanh vc
0.0,xin looixiiiiiiii đê
1.0,em bị ngu
0.0,xanh
0.0,e xanh
0.0,m má ai
0.0,má
1.0,xanh cl
1.0,e bị ngu đó thầy
0.0,ma
0.0,xanh vl
0.0,em phan tấn trung
0.0,em xanh
1.0,xanh vcl
1.0,em chửi má thầy
1.0,bị ngu
0.0,xin lôi chưa
0.0,xin lỗi
0.0,cái tôi em lớn quá
0.0,xanh
1.0,bị ngu chứ bị gì
1.0,vấn đề cãi thầy chứ xanh cc gì
0.0,thi gioi
0.0,cái tôi của m quá lớn
0.0,hay r
1.0,xanh cc
1.0,e ngu
0.0,trò cãi ko
0.0,xanh v
1.0,xanh clm à
1.0,ảo đá à
0.0,xanh
1.0,xanh clm
1.0,xanh cái lz má e
1.0,vcvl
0.0,xavl xanh
1.0,xanh cai dau buoi
0.0,phốt gì sena ae
0.0,bắt đầu đổ thừa
1.0,xanh cc
0.0,xanh cỏ à
0.0,cai toi em qua lon
1.0,cãi cái lon xin lỗi thì giữ được ae
1.0,xanh vcl
1.0,xanh cdm em
0.0,xanh cỏ
0.0,xanh vcc
0.0,mày xanh
0.0,e bi ngao
0.0,xanh vl
0.0,heo tai xanh thì có
0.0,nghe nó dơ
0.0,cái toi quá lớn nên éo bao giờ nghe ai
0.0,e k lên giáp gai sớm
0.0,ssni
0.0,xanh cỏ
0.0,ve
0.0,đại jijin
0.0,xanh ba em
0.0,cover cái nhẹ win
0.0,xanh co thi co v
0.0,caxi thaafy
0.0,xanh cái đầu xanh cỏ thì có
